gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
PSMB1	C0	S0	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.33070058955884873
PSMB1	C0	S0	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.0590421683751535
PSMB1	C0	S0	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.24802299932529856
PSMB1	C0	S0	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.20031303439504022
PSMB1	C0	S0	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.16407793073551802
PSMB1	C0	S0	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.2924172065923802
PSMB1	C0	S0	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.18940220811207437
PSMB1	C0	S0	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.1598685602178497
PSMB1	C0	S0	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.2102712241982351
PSMB1	C0	S0	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.29972946997537675	0.11418012563797458
PSMB1	C0	S1	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	-0.14927340780723314
PSMB1	C0	S1	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	-0.06447776848453794
PSMB1	C0	S1	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	-0.09932853791191444
PSMB1	C0	S1	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	0.10430059221664452
PSMB1	C0	S1	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	0.00699719170892805
PSMB1	C0	S1	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	-0.10121718331076175
PSMB1	C0	S1	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	0.00458558576601052
PSMB1	C0	S1	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	0.0853017658666072
PSMB1	C0	S1	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	0.072828662235637
PSMB1	C0	S1	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	0.1	0.04628910437098596	0.18665398247618536
PSMB1	C0	S2	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.4850927216601013
PSMB1	C0	S2	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.2765343042601336
PSMB1	C0	S2	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.4417378803385276
PSMB1	C0	S2	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.3971934859785384
PSMB1	C0	S2	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.4906724378548114
PSMB1	C0	S2	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.508644580707192
PSMB1	C0	S2	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.2231497577971393
PSMB1	C0	S2	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.21569881558430082
PSMB1	C0	S2	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.37524018449282165
PSMB1	C0	S2	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.32139191551832264
PSMB1	C0	S3	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.4492107158716929
PSMB1	C0	S3	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.3124909325723325
PSMB1	C0	S3	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.6487677059980206
PSMB1	C0	S3	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.3076737005802774
PSMB1	C0	S3	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.6387010154613402
PSMB1	C0	S3	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.310783837843702
PSMB1	C0	S3	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.2566970702682585
PSMB1	C0	S3	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.5960008387996742
PSMB1	C0	S3	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.5415716637834231
PSMB1	C0	S3	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.4719196836857694
PSMB1	C0	S4	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.12166813318736257
PSMB1	C0	S4	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.4220505674024445
PSMB1	C0	S4	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.2208362714376679
PSMB1	C0	S4	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.13851160923491734
PSMB1	C0	S4	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.1265678324781878
PSMB1	C0	S4	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.1401132527280503
