gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	iota	readout
POLR2D	C0	C0-I0	R0	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.08959649415477784
POLR2D	C0	C0-I0	R1	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.008308573280735768
POLR2D	C0	C0-I0	R2	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.07509670874404106
POLR2D	C0	C0-I0	R3	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.15492106338046124
POLR2D	C0	C0-I0	R4	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.03271944153411174
POLR2D	C0	C0-I0	R5	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.062210164021044914
POLR2D	C0	C0-I0	R6	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.03316824669468271
POLR2D	C0	C0-I0	R7	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.017364952556770688
POLR2D	C0	C0-I0	R8	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.03476090362296075
POLR2D	C0	C0-I0	R9	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	0.174481176421648	0.10061905681475251
POLR2D	C0	C0-I1	R0	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	-0.07612069008951028	-0.2604473846680434
POLR2D	C0	C0-I1	R1	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	-0.07612069008951028	-0.12527478002280643
POLR2D	C0	C0-I1	R2	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	-0.07612069008951028	0.017263867906471414
POLR2D	C0	C0-I1	R3	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	-0.07612069008951028	-0.07451193374678208
POLR2D	C0	C0-I1	R4	POLR2D-C0	-0.5939136590841896	-0.13204293806586392	0.1	-0.07612069008951028	-0.16789990504067714
