gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
POLR1B	C0	S0	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.17838278504189556
POLR1B	C0	S0	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.14785169314470897
POLR1B	C0	S0	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.28631894667226687
POLR1B	C0	S0	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.005259110731823037
POLR1B	C0	S0	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.03568004068370782
POLR1B	C0	S0	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.0404927391916189
POLR1B	C0	S0	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.021701135889714517
POLR1B	C0	S0	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.04896864316863394
POLR1B	C0	S0	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.02348067803677978
POLR1B	C0	S0	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.039394795281333994
POLR1B	C0	S1	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.08686137753131483
POLR1B	C0	S1	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.3361974557611057
POLR1B	C0	S1	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.04494350751880556
POLR1B	C0	S1	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.07723915090531037
POLR1B	C0	S1	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.021787622555431554
POLR1B	C0	S1	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.1399253520740752
POLR1B	C0	S1	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.10031971489307773
POLR1B	C0	S1	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.00422491758164522
POLR1B	C0	S1	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.2812972487600146
POLR1B	C0	S1	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.11223033952587289
POLR1B	C0	S2	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.12041049838216492
POLR1B	C0	S2	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.15835048504513694
POLR1B	C0	S2	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.04143868848240825
POLR1B	C0	S2	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.007176971619413913
POLR1B	C0	S2	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.03709846983355272
POLR1B	C0	S2	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.21302318031326908
POLR1B	C0	S2	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.2101294469248377
POLR1B	C0	S2	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.07484716118199128
POLR1B	C0	S2	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.06639860297366079
POLR1B	C0	S2	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.14237431690478936
POLR1B	C0	S3	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.042189548208698004
POLR1B	C0	S3	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.025362258240254634
POLR1B	C0	S3	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.02607520802397918
POLR1B	C0	S3	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	-0.04314269539430698
POLR1B	C0	S3	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0	0.020792660668785504
