gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
POLR1B	C0	S0	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.11989178799015071	0.267156054037824
POLR1B	C0	S0	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.11989178799015071	0.042157095397188205
POLR1B	C0	S0	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.11989178799015071	0.2534792410915538
POLR1B	C0	S0	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.11989178799015071	-0.3097530658429226
POLR1B	C0	S0	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.11989178799015071	-0.20253756789828842
POLR1B	C0	S1	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.018515641748394384	0.14763246009171582
POLR1B	C0	S1	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.018515641748394384	-0.04353060508104228
POLR1B	C0	S1	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.018515641748394384	-0.09092458383372123
POLR1B	C0	S1	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.018515641748394384	-0.07863911469150758
POLR1B	C0	S1	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.1	0.018515641748394384	0.09169523630762326
POLR1B	C0	S2	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9540878779568035	-0.037528495009011426	-0.6843914049740123
POLR1B	C0	S2	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9540878779568035	-0.037528495009011426	-0.4084785672270935
POLR1B	C0	S2	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9540878779568035	-0.037528495009011426	-0.7650034286805774
POLR1B	C0	S2	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9540878779568035	-0.037528495009011426	-0.6378684771683989
POLR1B	C0	S2	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9540878779568035	-0.037528495009011426	-0.28981754848360475
POLR1B	C0	S3	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.7962825995672577	-0.06387304074542224	-0.21213099171877975
POLR1B	C0	S3	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.7962825995672577	-0.06387304074542224	-0.754232688744093
POLR1B	C0	S3	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.7962825995672577	-0.06387304074542224	-0.27028541187315813
POLR1B	C0	S3	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.7962825995672577	-0.06387304074542224	-0.7397396791889782
POLR1B	C0	S3	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.7962825995672577	-0.06387304074542224	-0.29668829075048286
POLR1B	C0	S4	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9254691324390776	0.04234943540641129	-0.9159267747051116
POLR1B	C0	S4	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	0.9254691324390776	0.04234943540641129	-0.7205014329850661
