gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	l	readout
PSMB1	C0	S0	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	-0.1539323842980093
PSMB1	C0	S0	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	0.16551915258514655
PSMB1	C0	S0	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	-0.05881412975975431
PSMB1	C0	S0	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	0.03648417593579963
PSMB1	C0	S0	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	-0.11346543671008703
PSMB1	C0	S0	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	0.06817598171415214
PSMB1	C0	S0	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	-0.19859294000948627
PSMB1	C0	S0	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	0.08078466955953953
PSMB1	C0	S0	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	-0.014813634733827189
PSMB1	C0	S0	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.29972946997537675	0.19978366311411488
PSMB1	C0	S1	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.3953706151347488
PSMB1	C0	S1	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.2570791598343877
PSMB1	C0	S1	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.22799402646196043
PSMB1	C0	S1	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.1414272886127232
PSMB1	C0	S1	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.3070029039894244
PSMB1	C0	S1	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.25607076719791816
PSMB1	C0	S1	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.47896388075808377
PSMB1	C0	S1	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.3477340942526177
PSMB1	C0	S1	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.21955561279482275
PSMB1	C0	S1	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.04628910437098596	-0.15429977522002555
PSMB1	C0	S2	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.43300117665042265
PSMB1	C0	S2	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.199191997424032
PSMB1	C0	S2	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.22880262709895205
PSMB1	C0	S2	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.41089279892134234
PSMB1	C0	S2	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.6461778498612402
PSMB1	C0	S2	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.5825841873244602
PSMB1	C0	S2	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.48261343240660265
PSMB1	C0	S2	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.2932434389514445
PSMB1	C0	S2	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.37380032096548466
PSMB1	C0	S2	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.09382123752252855	-0.6142523313661425
PSMB1	C0	S3	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.49356549697190466
PSMB1	C0	S3	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.30935277662857685
PSMB1	C0	S3	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.5081693828151537
PSMB1	C0	S3	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.5456858758124551
PSMB1	C0	S3	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.2652265038330769
PSMB1	C0	S3	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.46534796040505366
PSMB1	C0	S3	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.5186046239634965
PSMB1	C0	S3	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.43567219820206055
PSMB1	C0	S3	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.46897244144747957
PSMB1	C0	S3	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	-0.1596826018635556	-0.5136031419083978
PSMB1	C0	S4	R0	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.08428709085010831
PSMB1	C0	S4	R1	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.09356254342685598
PSMB1	C0	S4	R2	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.12104656789119422
PSMB1	C0	S4	R3	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.21542144546265837
PSMB1	C0	S4	R4	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.09044268606535631
PSMB1	C0	S4	R5	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.2101029816211722
PSMB1	C0	S4	R6	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.15846839698242055
PSMB1	C0	S4	R7	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.1017640369113545
PSMB1	C0	S4	R8	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.1242482876787364
PSMB1	C0	S4	R9	PSMB1-C0	-0.5939136590841896	0.28290734686285673	1.0	0.10587358851602822	-0.026157255384677475
PSMB1	C1	S5	R0	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.14949603628748293
PSMB1	C1	S5	R1	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.3630304364783238
PSMB1	C1	S5	R2	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.3106414483897276
PSMB1	C1	S5	R3	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.05961375602332741
PSMB1	C1	S5	R4	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.22775275488476285
PSMB1	C1	S5	R5	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.1559705233781909
PSMB1	C1	S5	R6	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.2797700035445827
PSMB1	C1	S5	R7	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.09453629552346993
PSMB1	C1	S5	R8	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.23310766277477907
PSMB1	C1	S5	R9	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.019335017087139854	-0.04881361403054804
PSMB1	C1	S6	R0	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.35314627596122655
PSMB1	C1	S6	R1	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.18810953419963924
PSMB1	C1	S6	R2	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.2324832633893219
PSMB1	C1	S6	R3	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.3721620644128239
PSMB1	C1	S6	R4	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.1900232405966909
PSMB1	C1	S6	R5	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.39008632291900863
PSMB1	C1	S6	R6	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.382169592761834
PSMB1	C1	S6	R7	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.22775174466013953
PSMB1	C1	S6	R8	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.36245707401800764
PSMB1	C1	S6	R9	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.0859634188927689	-0.3593071805968598
PSMB1	C1	S7	R0	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.23745031169111738
PSMB1	C1	S7	R1	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.30307715975732974
PSMB1	C1	S7	R2	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.09856079980268839
PSMB1	C1	S7	R3	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.14220877092159318
PSMB1	C1	S7	R4	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.20999311043912644
PSMB1	C1	S7	R5	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.21389944748743212
PSMB1	C1	S7	R6	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.15804468949336026
PSMB1	C1	S7	R7	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.026526730718170966
PSMB1	C1	S7	R8	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.1159632605168539
PSMB1	C1	S7	R9	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.010899214208561735	-0.2539059541976182
PSMB1	C1	S8	R0	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.29121774544078594
PSMB1	C1	S8	R1	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.38083678317598113
PSMB1	C1	S8	R2	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.38885948434604467
PSMB1	C1	S8	R3	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.18231252845045967
PSMB1	C1	S8	R4	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.41085345573348453
PSMB1	C1	S8	R5	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.4168781574784128
PSMB1	C1	S8	R6	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.5641701946901955
PSMB1	C1	S8	R7	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.5091925805109859
PSMB1	C1	S8	R8	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.32384737209221237
PSMB1	C1	S8	R9	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	-0.15500021098703232	-0.4384517560841961
PSMB1	C1	S9	R0	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.012089933717738949
PSMB1	C1	S9	R1	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	-0.15093855169717885
PSMB1	C1	S9	R2	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	-0.11618242909375863
PSMB1	C1	S9	R3	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.028005624235015222
PSMB1	C1	S9	R4	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.10663779158572265
PSMB1	C1	S9	R5	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.01979583368181683
PSMB1	C1	S9	R6	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.08033163771153996
PSMB1	C1	S9	R7	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.13100797067665554
PSMB1	C1	S9	R8	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	0.06455746885482437
PSMB1	C1	S9	R9	PSMB1-C1	-0.5939136590841896	0.3799542041055497	1.0	0.17450800851805473	-0.13129545029058776
PSMC1	C0	S10	R0	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.7288618642264824
PSMC1	C0	S10	R1	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.655307825907237
PSMC1	C0	S10	R2	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.7598120831045516
PSMC1	C0	S10	R3	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.6731327892436059
PSMC1	C0	S10	R4	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.8762430215151746
PSMC1	C0	S10	R5	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.8011901908613687
PSMC1	C0	S10	R6	PSMC1-C0	-1.152939103412519	0.5463938516332904	1.0	-0.11178214119649955	-0.6654394184172108
