gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	iota	readout
POLR1B	C0	C0-I0	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	-0.36077593816206976
POLR1B	C0	C0-I0	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	0.39734353971346786
POLR1B	C0	C0-I0	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	1.2283885266269678
POLR1B	C0	C0-I0	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	-0.7974236328631505
POLR1B	C0	C0-I0	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	-1.4505812459264542
POLR1B	C0	C0-I0	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	-0.3318142380232485
POLR1B	C0	C0-I0	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	-0.8905514026767518
POLR1B	C0	C0-I0	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	1.0270391349876804
POLR1B	C0	C0-I0	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	0.0900180019846954
POLR1B	C0	C0-I0	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.11989178799015071	-0.017786423040499433
POLR1B	C0	C0-I1	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	-0.4827880964361837
POLR1B	C0	C0-I1	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	-0.33173287942403895
POLR1B	C0	C0-I1	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	0.16176660333460446
POLR1B	C0	C0-I1	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	-0.7196220754020612
POLR1B	C0	C0-I1	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	0.5583950346166965
POLR1B	C0	C0-I1	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	-1.0705112820528897
POLR1B	C0	C0-I1	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	0.6654516278008554
POLR1B	C0	C0-I1	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	0.8205918830569846
POLR1B	C0	C0-I1	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	-1.018356394343379
POLR1B	C0	C0-I1	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	0.018515641748394384	-1.3037526995877393
POLR1B	C0	C0-I2	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	-1.3781774439436458
POLR1B	C0	C0-I2	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	0.040496515175373005
POLR1B	C0	C0-I2	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	0.53299113536809
POLR1B	C0	C0-I2	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	-0.20284350255075173
POLR1B	C0	C0-I2	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	-1.5429623857587833
POLR1B	C0	C0-I2	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	0.21756434602990193
POLR1B	C0	C0-I2	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	0.10340572136991011
POLR1B	C0	C0-I2	R7	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	-1.0854619263141423
POLR1B	C0	C0-I2	R8	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	-0.6587360844792935
POLR1B	C0	C0-I2	R9	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.037528495009011426	0.8020820775642709
POLR1B	C0	C0-I3	R0	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	1.3801027222379911
POLR1B	C0	C0-I3	R1	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	0.06601635023141961
POLR1B	C0	C0-I3	R2	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	-0.5545869617728673
POLR1B	C0	C0-I3	R3	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	-0.7785439827085763
POLR1B	C0	C0-I3	R4	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	-1.36338737060167
POLR1B	C0	C0-I3	R5	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	-1.0069536490456668
POLR1B	C0	C0-I3	R6	POLR1B-C0	-0.5939136590841896	0.0713968313135647	1.0	-0.06387304074542224	0.6950998091912115
