gene	condition	intervention	replicate	gene_conditions	gamma	beta	affinity	iota	readout
ADRM1	C0	C0-I0	R0	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.10820167784320564
ADRM1	C0	C0-I0	R1	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.9796642378677305
ADRM1	C0	C0-I0	R2	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	0.5788015811787768
ADRM1	C0	C0-I0	R3	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.860471357918162
ADRM1	C0	C0-I0	R4	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.49296832302067184
ADRM1	C0	C0-I0	R5	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-1.2477288800263102
ADRM1	C0	C0-I0	R6	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.533055250133271
ADRM1	C0	C0-I0	R7	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.6583212910202618
ADRM1	C0	C0-I0	R8	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.008808440360176223
ADRM1	C0	C0-I0	R9	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.11989178799015071	-0.3470557819497535
ADRM1	C0	C0-I1	R0	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.0448965763942831
ADRM1	C0	C0-I1	R1	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.4804817876021357
ADRM1	C0	C0-I1	R2	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.3675879653987441
ADRM1	C0	C0-I1	R3	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	0.11727920795151259
ADRM1	C0	C0-I1	R4	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.7574309642260119
ADRM1	C0	C0-I1	R5	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	0.03630859180512658
ADRM1	C0	C0-I1	R6	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.17338035503324498
ADRM1	C0	C0-I1	R7	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.16234260601548273
ADRM1	C0	C0-I1	R8	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	0.025633091062274627
ADRM1	C0	C0-I1	R9	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	0.018515641748394384	-0.9936377169895755
ADRM1	C0	C0-I2	R0	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	-0.037528495009011426	-0.031234630974068256
ADRM1	C0	C0-I2	R1	ADRM1-C0	-0.09601358866710391	-0.17291518793132726	1.0	-0.037528495009011426	-0.13741111294813896
